matchId,teamId,win,meta_gameDurationMin,meta_gameVersion,meta_queueId,X_TOP_AllyChampId,X_TOP_EnemyChampId,X_TOP_SummonerA,X_TOP_SummonerB,X_TOP_SS_CLEANSE,X_TOP_SS_EXHAUST,X_TOP_SS_FLASH,X_TOP_SS_GHOST,X_TOP_SS_HEAL,X_TOP_SS_SMITE,X_TOP_SS_TELEPORT,X_TOP_SS_CLARITY,X_TOP_SS_IGNITE,X_TOP_SS_BARRIER,X_TOP_SS_SNOWBALL,X_TOP_Keystone,Post_TOP_GoldDiff_5,Post_TOP_XpDiff_5,Post_TOP_CsDiff_5,Post_TOP_GoldDiff_10,Post_TOP_XpDiff_10,Post_TOP_CsDiff_10,Post_TOP_GoldDiff_15,Post_TOP_XpDiff_15,Post_TOP_CsDiff_15,Post_TOP_GoldDiff_20,Post_TOP_XpDiff_20,Post_TOP_CsDiff_20,Post_TOP_EarlyTakedowns_15,Post_TOP_LaneCsBefore10,Post_TOP_DmgTotalPM,Post_TOP_DmgTurretPM,Post_TOP_DmgObjPM,Post_TOP_VisionScorePM,Post_TOP_KillParticipation,X_JUNGLE_AllyChampId,X_JUNGLE_EnemyChampId,X_JUNGLE_SummonerA,X_JUNGLE_SummonerB,X_JUNGLE_SS_CLEANSE,X_JUNGLE_SS_EXHAUST,X_JUNGLE_SS_FLASH,X_JUNGLE_SS_GHOST,X_JUNGLE_SS_HEAL,X_JUNGLE_SS_SMITE,X_JUNGLE_SS_TELEPORT,X_JUNGLE_SS_CLARITY,X_JUNGLE_SS_IGNITE,X_JUNGLE_SS_BARRIER,X_JUNGLE_SS_SNOWBALL,X_JUNGLE_Keystone,Post_JUNGLE_GoldDiff_5,Post_JUNGLE_XpDiff_5,Post_JUNGLE_CsDiff_5,Post_JUNGLE_GoldDiff_10,Post_JUNGLE_XpDiff_10,Post_JUNGLE_CsDiff_10,Post_JUNGLE_GoldDiff_15,Post_JUNGLE_XpDiff_15,Post_JUNGLE_CsDiff_15,Post_JUNGLE_GoldDiff_20,Post_JUNGLE_XpDiff_20,Post_JUNGLE_CsDiff_20,Post_JUNGLE_EarlyTakedowns_15,Post_JUNGLE_JgCsBefore10,Post_JUNGLE_EnemyJgInvades,Post_JUNGLE_DmgTotalPM,Post_JUNGLE_DmgTurretPM,Post_JUNGLE_DmgObjPM,Post_JUNGLE_VisionScorePM,Post_JUNGLE_KillParticipation,X_MIDDLE_AllyChampId,X_MIDDLE_EnemyChampId,X_MIDDLE_SummonerA,X_MIDDLE_SummonerB,X_MIDDLE_SS_CLEANSE,X_MIDDLE_SS_EXHAUST,X_MIDDLE_SS_FLASH,X_MIDDLE_SS_GHOST,X_MIDDLE_SS_HEAL,X_MIDDLE_SS_SMITE,X_MIDDLE_SS_TELEPORT,X_MIDDLE_SS_CLARITY,X_MIDDLE_SS_IGNITE,X_MIDDLE_SS_BARRIER,X_MIDDLE_SS_SNOWBALL,X_MIDDLE_Keystone,Post_MIDDLE_GoldDiff_5,Post_MIDDLE_XpDiff_5,Post_MIDDLE_CsDiff_5,Post_MIDDLE_GoldDiff_10,Post_MIDDLE_XpDiff_10,Post_MIDDLE_CsDiff_10,Post_MIDDLE_GoldDiff_15,Post_MIDDLE_XpDiff_15,Post_MIDDLE_CsDiff_15,Post_MIDDLE_GoldDiff_20,Post_MIDDLE_XpDiff_20,Post_MIDDLE_CsDiff_20,Post_MIDDLE_EarlyTakedowns_15,Post_MIDDLE_LaneCsBefore10,Post_MIDDLE_DmgTotalPM,Post_MIDDLE_DmgTurretPM,Post_MIDDLE_DmgObjPM,Post_MIDDLE_VisionScorePM,Post_MIDDLE_KillParticipation,X_BOTTOM_AllyChampId,X_BOTTOM_EnemyChampId,X_BOTTOM_SummonerA,X_BOTTOM_SummonerB,X_BOTTOM_SS_CLEANSE,X_BOTTOM_SS_EXHAUST,X_BOTTOM_SS_FLASH,X_BOTTOM_SS_GHOST,X_BOTTOM_SS_HEAL,X_BOTTOM_SS_SMITE,X_BOTTOM_SS_TELEPORT,X_BOTTOM_SS_CLARITY,X_BOTTOM_SS_IGNITE,X_BOTTOM_SS_BARRIER,X_BOTTOM_SS_SNOWBALL,X_BOTTOM_Keystone,Post_BOTTOM_GoldDiff_5,Post_BOTTOM_XpDiff_5,Post_BOTTOM_CsDiff_5,Post_BOTTOM_GoldDiff_10,Post_BOTTOM_XpDiff_10,Post_BOTTOM_CsDiff_10,Post_BOTTOM_GoldDiff_15,Post_BOTTOM_XpDiff_15,Post_BOTTOM_CsDiff_15,Post_BOTTOM_GoldDiff_20,Post_BOTTOM_XpDiff_20,Post_BOTTOM_CsDiff_20,Post_BOTTOM_EarlyTakedowns_15,Post_BOTTOM_LaneCsBefore10,Post_BOTTOM_DmgTotalPM,Post_BOTTOM_DmgTurretPM,Post_BOTTOM_DmgObjPM,Post_BOTTOM_VisionScorePM,Post_BOTTOM_KillParticipation,X_UTILITY_AllyChampId,X_UTILITY_EnemyChampId,X_UTILITY_SummonerA,X_UTILITY_SummonerB,X_UTILITY_SS_CLEANSE,X_UTILITY_SS_EXHAUST,X_UTILITY_SS_FLASH,X_UTILITY_SS_GHOST,X_UTILITY_SS_HEAL,X_UTILITY_SS_SMITE,X_UTILITY_SS_TELEPORT,X_UTILITY_SS_CLARITY,X_UTILITY_SS_IGNITE,X_UTILITY_SS_BARRIER,X_UTILITY_SS_SNOWBALL,X_UTILITY_Keystone,Post_UTILITY_GoldDiff_5,Post_UTILITY_XpDiff_5,Post_UTILITY_CsDiff_5,Post_UTILITY_GoldDiff_10,Post_UTILITY_XpDiff_10,Post_UTILITY_CsDiff_10,Post_UTILITY_GoldDiff_15,Post_UTILITY_XpDiff_15,Post_UTILITY_CsDiff_15,Post_UTILITY_GoldDiff_20,Post_UTILITY_XpDiff_20,Post_UTILITY_CsDiff_20,Post_UTILITY_EarlyTakedowns_15,Post_UTILITY_LaneCsBefore10,Post_UTILITY_DmgTotalPM,Post_UTILITY_DmgTurretPM,Post_UTILITY_DmgObjPM,Post_UTILITY_VisionScorePM,Post_UTILITY_KillParticipation,Feat_Team_Spread_5,Feat_Team_GroupedRatio_5,Feat_Team_MaxPairDist_5,Feat_Team_Spread_10,Feat_Team_GroupedRatio_10,Feat_Team_MaxPairDist_10,Feat_Team_Spread_15,Feat_Team_GroupedRatio_15,Feat_Team_MaxPairDist_15,Feat_Team_Spread_20,Feat_Team_GroupedRatio_20,Feat_Team_MaxPairDist_20,Feat_Jungle_LanePresenceTop_2_14,Feat_Jungle_LanePresenceMid_2_14,Feat_Jungle_LanePresenceBot_2_14,Label_JungleFocusLane_2_14,Feat_Jungle_TopsidePresence_2_14,Feat_Jungle_BotsidePresence_2_14,Label_JungleMapSideFocus_2_14,Feat_FirstDragonTime_s,Feat_FirstGrubsTime_s,Feat_FirstHeraldTime_s,Feat_FirstTowerTime_s,Feat_Dragons_0_14,Feat_Grubs_0_14,Feat_Heralds_0_14,Feat_Objectives_0_14,Feat_Kills_0_14,Feat_Kills_14_25,Feat_Fights_0_14,Feat_PickRatio_0_14,Feat_TeamfightRatio_0_14,Feat_AvgKillsPerFight_0_14,Feat_AvgUniqParticipants_0_14,Feat_FirstFightTime_0_14_s,Feat_FirstFightType_0_14,Feat_Fights_14_25,Feat_PickRatio_14_25,Feat_TeamfightRatio_14_25,Feat_AvgKillsPerFight_14_25,Feat_AvgUniqParticipants_14_25,Feat_Fights_0_25,Feat_PickRatio_0_25,Feat_TeamfightRatio_0_25,Feat_AvgKillsPerFight_0_25,Feat_AvgUniqParticipants_0_25,Feat_TowerKills_TOP_0_14,Feat_TowerKills_TOP_14_25,Feat_Plates_TOP_0_14,Feat_TowerKills_MID_0_14,Feat_TowerKills_MID_14_25,Feat_Plates_MID_0_14,Feat_TowerKills_BOT_0_14,Feat_TowerKills_BOT_14_25,Feat_Plates_BOT_0_14,Label_FirstMajorObjective_0_14,Label_ObjectivePriority_0_14,Label_SkirmishStyle_0_25,Label_FirstFightType_0_14,Label_TowerPlan_14_25,Label_LanePressureBias_0_14,Label_Tempo_0_20,Label_Grouping_15,Label_Snowball_0_14,Post_Team_Dragons,Post_Team_Barons,Post_Team_Towers,Post_Team_Inhibitors,Post_Team_RiftHeralds,Post_Team_VoidGrubs,Post_Team_ElderDragons
EUW1_7703987513,100,0,35.266666666666666,16.2.740.1491,420,24,150,4,14,0,0,1,0,0,0,0,0,1,0,0,8010,-51,454,0,802,1260,3,84,113,4,-569,-741,1,3,65,709.4801512287335,319.9338374291115,427.6843100189036,0.7939508506616257,0.288,245,35,4,11,0,0,1,0,0,1,0,0,0,0,0,8128,597,-161,-5,875,278,-13,-62,-1560,-30,-423,-1787,-20,7,47,0,708.7145557655955,26.398865784499055,389.1209829867675,0.7939508506616257,0.385,84,23,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,-220,319,4,-1415,-901,-10,-3176,-2000,-28,-4311,-3643,-50,5,61,719.1209829867676,68.22306238185256,68.22306238185256,0.6805293005671078,0.365,110,145,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,-2,-141,-2,1007,474,12,-1155,-1242,-12,764,773,9,8,80,1487.2967863894141,132.13610586011342,869.1209829867676,1.1058601134215502,0.673,147,111,4,7,0,0,1,0,1,0,0,0,0,0,0,8229,-290,42,-3,299,417,-2,-519,63,7,729,1691,17,8,8,863.2514177693762,25.12287334593573,127.48582230623819,3.516068052930057,0.673,4948.812844750655,0.2,13921.966096783888,5270.97232152597,0.2,15467.224831882415,866.9215757530701,1.0,2849.044927690681,2520.4144405143034,0.4,6286.771031300567,0.15384615384615385,0.3076923076923077,0.5384615384615384,BOT,0.15384615384615385,0.5384615384615384,BOTSIDE,1396.657,,,1061.151,0,0,0,0,18,17,12,0.25,0.5,3.0833333333333335,5.416666666666667,53.07,TEAMFIGHT,8,0.25,0.75,2.75,6.625,20,0.25,0.6,2.95,5.9,0,1,2,0,1,2,0,1,1,NONE,NONE,TEAMFIGHT,TEAMFIGHT,STANDARD,NEUTRAL,MID,GROUP,NO,2,1,3,0,0,0,0
EUW1_7703987513,200,1,35.266666666666666,16.2.740.1491,420,150,24,4,12,0,0,1,0,0,0,1,0,0,0,0,8021,51,-454,0,-802,-1260,-3,-84,-113,-4,569,741,-1,4,62,701.710775047259,219.18714555765595,382.0888468809074,0.9357277882797732,0.25,35,245,4,11,0,0,1,0,0,1,0,0,0,0,0,8229,-597,161,5,-875,-278,13,62,1560,30,423,1787,20,9,61,24,1012.9962192816636,176.37051039697542,883.1852551984878,0.8506616257088847,0.479,23,84,4,14,0,0,1,0,0,0,0,0,1,0,0,9923,220,-319,-4,1415,901,10,3176,2000,28,4311,3643,50,10,71,1470.7939508506618,655.4631379962193,1016.2003780718337,1.332703213610586,0.521,145,110,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,2,141,2,-1007,-474,-12,1155,1242,12,-764,-773,-9,12,68,1216.531190926276,232.882797731569,589.5652173913044,0.39697542533081287,0.479,111,147,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,290,-42,3,-299,-417,2,519,-63,-7,-729,-1691,-17,11,10,423.4593572778828,23.166351606805293,41.455576559546316,3.402646502835539,0.417,5466.146481755044,0.2,14811.058706250542,5260.502784612809,0.2,14169.955328087664,2762.8855861009806,0.6,7761.254602189004,5278.65174739196,0.2,14906.458499590037,0.5384615384615384,0.23076923076923078,0.23076923076923078,TOP,0.5384615384615384,0.23076923076923078,TOPSIDE,713.18,493.985,950.484,658.442,1,3,0,4,20,15,12,0.16666666666666666,0.5833333333333334,3.3333333333333335,5.916666666666667,53.07,TEAMFIGHT,7,0.14285714285714285,0.8571428571428571,2.4285714285714284,6.285714285714286,19,0.15789473684210525,0.6842105263157895,3.0,6.052631578947368,1,1,4,1,1,6,1,1,4,GRUBS,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,STANDARD,MID,FAST,MIXED,YES,3,1,11,5,1,3,0
EUW1_7703957753,100,0,21.683333333333334,16.2.740.1491,420,110,80,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,317,-100,3,-256,-761,1,-283,-901,10,-1071,-1528,-5,1,60,353.174481168332,71.71406610299769,71.71406610299769,0.5995388162951576,0.182,25,121,4,11,0,0,1,0,0,1,0,0,0,0,0,8128,-445,-52,0,-1761,-912,-10,-2172,-1988,-30,-2793,-2429,-34,3,58,5,396.1106840891622,0.0,473.1283627978478,0.9223674096848578,0.364,238,134,4,14,0,0,1,0,0,0,0,0,1,0,0,8369,-130,-18,-11,-876,-801,-30,-1541,-1523,-39,-2263,-2963,-61,2,67,375.40353574173713,336.3412759415834,408.2859338970023,0.8762490392006149,0.182,145,51,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,300,314,0,1106,517,12,1336,1000,29,-259,-387,25,8,71,681.260568793236,35.41890853189854,129.17755572636435,0.7378939277478862,0.818,111,902,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,65,-492,-4,-255,-262,4,134,843,9,-367,716,15,7,16,257.70945426594926,0.0,0.0,2.536510376633359,0.636,3625.5151376988897,0.2,10860.47383864995,5589.302706358567,0.2,13602.853560926105,2720.6347474201875,0.4,6314.314531285245,1120.5615778521087,0.8,4216.54692847121,0.15384615384615385,0.38461538461538464,0.46153846153846156,NEUTRAL,0.15384615384615385,0.46153846153846156,BOTSIDE,794.176,,,1049.92,1,0,0,1,9,2,7,0.2857142857142857,0.42857142857142855,2.2857142857142856,4.142857142857143,199.459,PICK,2,0.5,0.5,2.0,6.0,9,0.3333333333333333,0.4444444444444444,2.2222222222222223,4.555555555555555,0,1,1,0,0,1,0,0,1,DRAGON,DRAGONS,MIXED,PICK,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,NO,2,0,1,0,0,0,0
EUW1_7703957753,200,1,21.683333333333334,16.2.740.1491,420,80,110,4,14,0,0,1,0,0,0,0,0,1,0,0,8005,-317,100,-3,256,761,-1,283,901,-10,1071,1528,5,5,59,569.054573405073,122.67486548808608,122.67486548808608,0.9684857801691007,0.423,121,25,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,445,52,0,1761,912,10,2172,1988,30,2793,2429,34,8,71,20,693.620292083013,84.67332820906995,708.1014604150653,1.4757878554957724,0.5,134,238,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,130,18,11,876,801,30,1541,1523,39,2263,2963,61,6,97,1064.827056110684,255.63412759415834,255.63412759415834,1.4296694850115297,0.615,51,145,1,4,1,0,1,0,0,0,0,0,0,0,0,8008,-300,-314,0,-1106,-517,-12,-1336,-1000,-29,259,387,-25,5,59,838.3858570330515,636.064565718678,636.064565718678,0.8762490392006149,0.423,902,111,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-65,492,4,255,262,-4,-134,-843,-9,367,-716,-15,7,12,165.2882398155265,0.0,11.114527286702536,2.628747117601845,0.615,4020.267869624256,0.4,13695.644745684665,4657.990377249353,0.2,13529.460004006072,2545.8602261184487,0.4,9020.730347372102,375.0718867540012,1.0,1063.8030832818638,0.15384615384615385,0.46153846153846156,0.38461538461538464,NEUTRAL,0.15384615384615385,0.38461538461538464,BOTSIDE,434.893,532.09,,962.584,1,3,0,4,13,13,9,0.2222222222222222,0.4444444444444444,2.2222222222222223,4.444444444444445,279.048,PICK,5,0.0,0.8,2.8,7.2,14,0.14285714285714285,0.5714285714285714,2.4285714285714284,5.428571428571429,0,1,1,0,1,2,0,2,2,DRAGON,GRUBS_HERALD,TEAMFIGHT,PICK,SPLIT_1_3_1,NEUTRAL,FAST,SPLIT,YES,1,0,4,0,0,3,0
EUW1_7703931002,100,1,21.983333333333334,16.2.740.1491,420,110,2,4,6,0,0,1,1,0,0,0,0,0,0,0,8005,-493,-393,-1,-873,-344,-21,-1541,-1765,-46,-1691,-1170,-38,3,58,460.5761940864291,65.36770280515542,251.55420773313114,0.9552691432903715,0.225,77,9,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,494,383,12,1006,907,20,2371,3051,45,5318,6877,90,8,78,24,718.1349507202426,268.385140257771,2017.5739196360878,0.9097801364670204,0.45,3,84,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,14,-54,-7,1089,538,2,1343,871,8,2017,1502,-7,10,68,684.5185746777862,261.9257012888552,355.9059893858984,0.7733131159969674,0.45,42,804,4,21,0,0,1,0,0,0,0,0,0,1,0,8010,719,-144,1,584,84,-9,3347,987,6,3631,2422,19,14,60,1649.7952994692948,617.7862016679302,1139.226686884003,0.31842304776345715,0.625,201,412,4,7,0,0,1,0,1,0,0,0,0,0,0,8465,-42,246,-3,-175,46,-4,370,664,-5,898,2356,-4,14,4,251.73616376042455,137.14935557240332,274.20773313115996,1.7285822592873388,0.55,4497.049971999765,0.2,13110.14786339193,4312.224949915721,0.2,10047.610263142176,3304.0652087488525,0.6,11869.555214918544,4976.458122072668,0.0,11959.70844126227,0.3076923076923077,0.3076923076923077,0.38461538461538464,NEUTRAL,0.3076923076923077,0.38461538461538464,NEUTRAL,380.002,547.987,1005.997,705.587,2,3,0,5,19,21,10,0.1,0.5,2.9,5.4,50.647,TEAMFIGHT,7,0.14285714285714285,0.5714285714285714,3.7142857142857144,6.428571428571429,17,0.11764705882352941,0.5294117647058824,3.235294117647059,5.823529411764706,0,2,1,0,3,1,1,1,5,DRAGON,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,STANDARD,BOT,FAST,MIXED,YES,3,1,7,1,1,3,0
EUW1_7703931002,200,0,21.983333333333334,16.2.740.1491,420,2,110,3,6,0,1,0,1,0,0,0,0,0,0,0,8010,493,393,1,873,344,21,1541,1765,46,1691,1170,38,5,79,841.4556482183472,216.57316148597423,216.57316148597423,0.6823351023502653,0.529,9,77,4,11,0,0,1,0,0,1,0,0,0,0,0,8112,-494,-383,-12,-1006,-907,-20,-2371,-3051,-45,-5318,-6877,-90,1,54,0,380.7884761182714,0.0,114.17740712661106,1.5466262319939348,0.176,84,3,4,12,0,0,1,0,0,0,1,0,0,0,0,8112,-14,54,7,-1089,-538,-2,-1343,-871,-8,-2017,-1502,7,2,66,457.3464746019712,200.5155420773313,220.66717210007582,0.4094010614101592,0.176,804,42,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-719,144,-1,-584,-84,9,-3347,-987,-6,-3631,-2422,-19,6,69,735.6482183472327,349.8559514783927,349.8559514783927,0.31842304776345715,0.529,412,201,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,42,-246,3,175,-46,4,-370,-664,5,-898,-2356,4,5,8,258.5595147839272,77.60424564063685,77.60424564063685,2.092494313874147,0.471,4629.550914055755,0.2,13792.03425894817,4670.003043867904,0.4,14252.915666627652,3754.2159114862575,0.2,8575.830047289883,2274.9480587003327,0.2,5161.070916001833,0.23076923076923078,0.6153846153846154,0.15384615384615385,MID,0.23076923076923078,0.15384615384615385,NEUTRAL,,,,789.428,0,0,0,0,12,5,8,0.25,0.625,3.125,5.125,50.647,TEAMFIGHT,3,0.0,1.0,6.333333333333333,8.666666666666666,11,0.18181818181818182,0.7272727272727273,4.0,6.090909090909091,0,1,0,0,0,1,1,0,3,NONE,NONE,TEAMFIGHT,TEAMFIGHT,SPLIT_1_3_1,BOT,MID,SPLIT,YES,0,0,2,0,0,0,0
EUW1_7703901803,100,0,29.333333333333332,16.2.740.1491,420,54,904,4,12,0,0,1,0,0,0,1,0,0,0,0,8437,-80,-40,-3,-938,-839,-38,-2793,-2047,-57,-2769,-641,-35,2,56,558.1704545454546,48.54545454545455,137.3181818181818,1.1590909090909092,0.364,36,234,4,11,0,0,1,0,0,1,0,0,0,0,0,8021,-215,-212,-8,373,753,3,178,1156,16,824,972,9,5,80,12,762.034090909091,253.0568181818182,1269.1363636363637,0.9204545454545455,0.5,13,136,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,-48,42,0,97,214,5,-578,-195,-9,-527,412,-9,5,101,729.6477272727273,45.88636363636364,256.5,0.6818181818181819,0.364,145,110,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,7,-123,7,1289,430,23,2591,272,24,2151,67,17,9,87,946.159090909091,256.0227272727273,513.2045454545455,0.5795454545454546,0.682,267,43,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-49,216,0,1060,1108,1,1071,1457,0,1036,317,-1,7,6,322.6363636363636,69.57954545454545,74.76136363636364,3.0,0.682,4993.3698452689405,0.2,14272.478971783423,4821.038713162661,0.0,10830.161032967146,3789.9393858986564,0.4,13277.902319267152,3359.33553350889,0.6,13814.395136957679,0.07692307692307693,0.46153846153846156,0.46153846153846156,NEUTRAL,0.07692307692307693,0.46153846153846156,BOTSIDE,661.676,,1070.484,769.359,1,0,0,1,12,7,7,0.42857142857142855,0.42857142857142855,2.2857142857142856,5.0,230.236,SKIRMISH,4,0.25,0.75,3.5,7.5,11,0.36363636363636365,0.5454545454545454,2.727272727272727,5.909090909090909,0,2,0,0,1,2,1,0,2,DRAGON,DRAGONS,TEAMFIGHT,NONE,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,YES,2,1,4,0,1,0,0
EUW1_7703901803,200,1,29.333333333333332,16.2.740.1491,420,904,54,4,14,0,0,1,0,0,0,0,0,1,0,0,8010,80,40,3,938,839,38,2793,2047,57,2769,641,35,1,94,1177.5,899.1136363636364,899.1136363636364,0.5113636363636364,0.667,234,36,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,215,212,8,-373,-753,-3,-178,-1156,-16,-824,-972,-9,4,78,33,782.4886363636364,147.75,1048.0227272727273,1.2272727272727273,0.75,136,13,4,12,0,0,1,0,0,0,1,0,0,0,0,8229,48,-42,0,-97,-214,-5,578,195,9,527,-412,9,2,96,966.75,95.01136363636364,163.70454545454547,0.5795454545454546,0.458,110,145,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-7,123,-7,-1289,-430,-23,-2591,-272,-24,-2151,-67,-17,1,64,829.0227272727273,273.375,273.375,0.23863636363636365,0.292,43,267,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,49,-216,0,-1060,-1108,-1,-1071,-1457,0,-1036,-317,1,2,5,518.9659090909091,55.29545454545455,158.625,3.1363636363636367,0.875,4480.20413593017,0.2,14112.117984200671,4550.5216307118635,0.2,14183.06102362956,3213.062458078809,0.4,11448.560171480081,2579.0569825264583,0.8,8052.898111860102,0.3076923076923077,0.46153846153846156,0.23076923076923078,MID,0.3076923076923077,0.23076923076923078,NEUTRAL,335.407,524.365,,703.564,1,3,0,4,5,9,5,0.2,0.6,2.8,5.4,230.236,SKIRMISH,4,0.0,1.0,3.75,8.0,9,0.1111111111111111,0.7777777777777778,3.2222222222222223,6.555555555555555,1,1,4,0,1,1,0,0,0,DRAGON,GRUBS_HERALD,TEAMFIGHT,NONE,STANDARD,TOP,FAST,SPLIT,YES,3,0,9,1,0,3,0
EUW1_7703158163,100,1,33.85,16.2.740.1491,420,31,887,3,4,0,1,1,0,0,0,0,0,0,0,0,8437,814,341,16,-1231,-1972,-18,-3320,-3577,-38,-6372,-4547,-52,3,57,789.1285081240768,71.66912850812407,370.192023633678,0.8567208271787297,0.488,106,246,4,11,0,0,1,0,0,1,0,0,0,0,0,8008,179,-69,-3,-772,-577,-10,-1067,-1022,-23,-1666,-617,-31,4,56,14,678.5524372230428,68.7149187592319,972.8508124076809,0.7385524372230428,0.349,134,13,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,240,-113,-6,-381,-77,3,-646,-184,0,103,-516,-4,2,97,1071.7872968980798,366.5288035450517,458.16838995568685,0.5612998522895125,0.349,804,145,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-48,-56,-3,103,-252,-5,1662,834,2,3323,2369,40,8,85,2356.3367799113735,430.96011816838995,1400.6499261447561,1.329394387001477,0.744,902,16,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,5,187,0,200,681,-1,820,850,-2,718,1457,-4,7,10,191.55096011816838,31.964549483013293,84.60856720827178,3.1019202363367797,0.698,5027.585976180761,0.2,11855.83860382723,5605.47102159599,0.0,14277.331718496982,3460.137266262587,0.4,11873.368224728818,2742.2327642692303,0.4,7259.263323506042,0.3076923076923077,0.38461538461538464,0.3076923076923077,NEUTRAL,0.3076923076923077,0.3076923076923077,NEUTRAL,1589.287,495.175,,879.265,0,1,0,1,11,14,8,0.5,0.5,2.625,5.25,82.856,PICK,6,0.3333333333333333,0.6666666666666666,3.3333333333333335,7.0,14,0.42857142857142855,0.5714285714285714,2.9285714285714284,6.0,0,1,1,0,2,2,0,0,1,GRUBS,GRUBS_HERALD,TEAMFIGHT,PICK,STANDARD,NEUTRAL,MID,SPLIT,NO,2,1,9,1,0,1,0
EUW1_7703158163,200,0,33.85,16.2.740.1491,420,887,31,4,14,0,0,1,0,0,0,0,0,1,0,0,8010,-814,-341,-16,1231,1972,18,3320,3577,38,6372,4547,52,6,77,1611.5214180206794,899.4977843426883,901.9497784342688,0.8862629246676513,0.593,246,106,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,-179,69,3,772,577,10,1067,1022,23,1666,617,31,7,67,23,716.1299852289512,85.5834564254062,765.9675036927622,0.8862629246676513,0.444,13,134,4,6,0,0,1,1,0,0,0,0,0,0,0,8230,-240,113,6,381,77,-3,646,184,0,-103,516,4,7,94,1022.9837518463811,154.91875923190545,165.4357459379616,0.827178729689808,0.556,145,804,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,48,56,3,-103,252,5,-1662,-834,-2,-3323,-2369,-40,3,90,677.2821270310192,158.19793205317578,245.22895125553913,0.8862629246676513,0.296,16,902,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-5,-187,0,-200,-681,1,-820,-850,2,-718,-1457,4,2,11,164.903988183161,10.103397341211226,12.496307237813884,3.5155096011816838,0.407,4142.133858300329,0.4,14714.442055341411,4879.501770125697,0.2,14034.141690890825,3475.467396085439,0.4,12016.813304699377,4723.8741515242145,0.2,16960.82654235931,0.3076923076923077,0.38461538461538464,0.3076923076923077,NEUTRAL,0.3076923076923077,0.3076923076923077,NEUTRAL,435.883,519.079,1137.271,820.182,1,2,0,3,12,9,8,0.375,0.5,2.5,5.0,256.875,TEAMFIGHT,4,0.0,1.0,4.5,8.75,12,0.25,0.6666666666666666,3.1666666666666665,6.25,1,2,3,0,1,1,0,3,1,DRAGON,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,SPLIT_1_3_1,TOP,FAST,SPLIT,YES,3,1,9,3,1,2,0
